"","id","idU","idf"
"8925",8925,278,266
"8926",8926,569,711
"8927",8927,317,432
"8928",8928,767,672
"8929",8929,41,539
"8930",8930,378,592
"8931",8931,859,401
"8932",8932,611,971
"8933",8933,310,60
"8934",8934,879,440
"8935",8935,267,105
"8936",8936,974,713
"8937",8937,349,323
"8938",8938,863,890
"8939",8939,889,252
"8940",8940,870,133
"8941",8941,638,320
"8942",8942,926,586
"8943",8943,812,828
"8944",8944,707,884
"8945",8945,623,487
"8946",8946,899,180
"8947",8947,289,774
"8948",8948,873,36
"8949",8949,868,699
"8950",8950,397,568
"8951",8951,971,517
"8952",8952,521,887
"8953",8953,558,896
"8954",8954,667,863
"8955",8955,102,744
"8956",8956,406,26
"8957",8957,114,851
"8958",8958,590,341
"8959",8959,152,318
"8960",8960,1,771
"8961",8961,999,11
"8962",8962,403,598
"8963",8963,16,410
"8964",8964,298,847
"8965",8965,534,146
"8966",8966,330,482
"8967",8967,525,607
"8968",8968,609,316
"8969",8969,955,382
"8970",8970,404,418
"8971",8971,452,327
"8972",8972,285,337
"8973",8973,22,475
"8974",8974,336,348
"8975",8975,532,845
"8976",8976,167,632
"8977",8977,540,75
"8978",8978,607,725
"8979",8979,854,996
"8980",8980,24,903
"8981",8981,918,838
"8982",8982,544,453
"8983",8983,585,761
"8984",8984,928,155
"8985",8985,938,260
"8986",8986,33,808
"8987",8987,635,807
"8988",8988,169,21
"8989",8989,417,950
"8990",8990,126,242
"8991",8991,772,279
"8992",8992,156,669
"8993",8993,533,129
"8994",8994,791,649
"8995",8995,989,34
"8996",8996,215,912
"8997",8997,447,643
"8998",8998,443,510
"8999",8999,12,73
"9000",9000,884,396
"9001",9001,758,540
"9002",9002,274,269
"9003",9003,18,221
"9004",9004,69,315
"9005",9005,259,831
"9006",9006,763,793
"9007",9007,199,235
"9008",9008,933,420
"9009",9009,841,413
"9010",9010,368,585
"9011",9011,721,815
"9012",9012,814,708
"9013",9013,784,82
"9014",9014,17,512
"9015",9015,626,96
"9016",9016,594,836
"9017",9017,176,716
"9018",9018,154,240
"9019",9019,64,86
"9020",9020,941,435
"9021",9021,211,662
"9022",9022,371,159
"9023",9023,553,970
"9024",9024,495,427
"9025",9025,2,928
"9026",9026,535,644
"9027",9027,383,783
"9028",9028,66,387
"9029",9029,852,489
"9030",9030,951,72
"9031",9031,502,894
"9032",9032,774,908
"9033",9033,426,767
"9034",9034,720,597
"9035",9035,98,564
"9036",9036,256,288
"9037",9037,455,778
"9038",9038,886,682
"9039",9039,625,263
"9040",9040,184,407
"9041",9041,768,254
"9042",9042,3,973
"9043",9043,509,705
"9044",9044,709,37
"9045",9045,182,832
"9046",9046,393,823
"9047",9047,718,624
"9048",9048,208,763
"9049",9049,53,406
"9050",9050,418,244
"9051",9051,562,231
"9052",9052,733,125
"9053",9053,467,977
"9054",9054,799,499
"9055",9055,141,546
"9056",9056,679,16
"9057",9057,442,919
"9058",9058,255,762
"9059",9059,508,787
"9060",9060,332,126
"9061",9061,128,59
"9062",9062,915,213
"9063",9063,588,965
"9064",9064,372,83
"9065",9065,940,31
"9066",9066,817,7
"9067",9067,132,481
"9068",9068,422,746
"9069",9069,153,325
"9070",9070,89,764
"9071",9071,312,438
"9072",9072,84,179
"9073",9073,115,344
"9074",9074,560,936
"9075",9075,788,623
"9076",9076,158,331
"9077",9077,897,317
"9078",9078,376,533
"9079",9079,419,891
"9080",9080,187,701
"9081",9081,420,613
"9082",9082,665,769
"9083",9083,983,124
"9084",9084,305,800
"9085",9085,23,238
"9086",9086,531,511
"9087",9087,922,20
"9088",9088,688,458
"9089",9089,155,864
"9090",9090,461,364
"9091",9091,125,628
"9092",9092,75,97
"9093",9093,61,52
"9094",9094,602,531
"9095",9095,513,544
"9096",9096,843,737
"9097",9097,885,301
"9098",9098,687,754
"9099",9099,240,924
"9100",9100,117,604
"9101",9101,295,676
"9102",9102,476,90
"9103",9103,792,349
"9104",9104,499,28
"9105",9105,261,328
"9106",9106,722,658
"9107",9107,703,902
"9108",9108,600,976
"9109",9109,943,785
"9110",9110,848,664
"9111",9111,752,309
"9112",9112,481,273
"9113",9113,325,802
"9114",9114,575,636
"9115",9115,225,41
"9116",9116,485,931
"9117",9117,640,294
"9118",9118,997,369
"9119",9119,548,854
"9120",9120,151,506
"9121",9121,864,480
"9122",9122,691,910
"9123",9123,293,136
"9124",9124,108,454
"9125",9125,617,942
"9126",9126,898,312
"9127",9127,241,681
"9128",9128,264,346
"9129",9129,861,170
"9130",9130,307,773
"9131",9131,872,527
"9132",9132,119,953
"9133",9133,662,841
"9134",9134,385,519
"9135",9135,912,100
"9136",9136,738,455
"9137",9137,824,547
"9138",9138,728,357
"9139",9139,62,986
"9140",9140,110,428
"9141",9141,500,55
"9142",9142,779,907
"9143",9143,436,376
"9144",9144,231,550
"9145",9145,523,494
"9146",9146,787,732
"9147",9147,755,109
"9148",9148,363,756
"9149",9149,978,629
"9150",9150,473,745
"9151",9151,38,995
"9152",9152,985,152
"9153",9153,414,157
"9154",9154,895,394
"9155",9155,639,275
"9156",9156,396,872
"9157",9157,550,984
"9158",9158,634,486
"9159",9159,503,961
"9160",9160,742,921
"9161",9161,674,691
"9162",9162,186,253
"9163",9163,963,646
"9164",9164,45,334
"9165",9165,681,193
"9166",9166,913,880
"9167",9167,492,383
"9168",9168,711,464
"9169",9169,684,817
"9170",9170,180,987
"9171",9171,907,80
"9172",9172,504,388
"9173",9173,866,385
"9174",9174,402,529
"9175",9175,759,577
"9176",9176,43,538
"9177",9177,630,572
"9178",9178,391,810
"9179",9179,355,892
"9180",9180,642,904
"9181",9181,8,576
"9182",9182,220,374
"9183",9183,327,827
"9184",9184,914,359
"9185",9185,479,201
"9186",9186,566,358
"9187",9187,424,526
"9188",9188,352,964
"9189",9189,421,675
"9190",9190,437,67
"9191",9191,491,861
"9192",9192,522,232
"9193",9193,605,537
"9194",9194,706,835
"9195",9195,70,491
"9196",9196,401,723
"9197",9197,356,514
"9198",9198,845,434
"9199",9199,807,860
"9200",9200,195,229
"9201",9201,228,709
"9202",9202,321,918
"9203",9203,480,422
"9204",9204,819,106
"9205",9205,449,389
"9206",9206,969,685
"9207",9207,320,840
"9208",9208,704,204
"9209",9209,927,939
"9210",9210,77,465
"9211",9211,657,515
"9212",9212,150,262
"9213",9213,82,935
"9214",9214,78,573
"9215",9215,931,803
"9216",9216,358,352
"9217",9217,892,123
"9218",9218,163,102
"9219",9219,148,700
"9220",9220,995,367
"9221",9221,948,425
"9222",9222,218,679
"9223",9223,54,165
"9224",9224,632,196
"9225",9225,301,202
"9226",9226,831,680
"9227",9227,880,758
"9228",9228,650,430
"9229",9229,701,292
"9230",9230,719,461
"9231",9231,977,811
"9232",9232,181,960
"9233",9233,982,611
"9234",9234,838,326
"9235",9235,909,495
"9236",9236,322,433
"9237",9237,689,131
"9238",9238,106,450
"9239",9239,300,303
"9240",9240,592,483
"9241",9241,953,525
"9242",9242,246,2
"9243",9243,131,736
"9244",9244,335,760
"9245",9245,671,989
"9246",9246,823,885
"9247",9247,121,988
"9248",9248,244,299
"9249",9249,57,160
"9250",9250,232,966
"9251",9251,85,249
"9252",9252,175,168
"9253",9253,603,869
"9254",9254,58,584
"9255",9255,653,733
"9256",9256,410,707
"9257",9257,333,289
"9258",9258,695,447
"9259",9259,660,69
"9260",9260,93,759
"9261",9261,337,562
"9262",9262,236,250
"9263",9263,856,226
"9264",9264,986,634
"9265",9265,952,25
"9266",9266,238,837
"9267",9267,433,728
"9268",9268,947,630
"9269",9269,564,91
"9270",9270,412,93
"9271",9271,527,411
"9272",9272,435,812
"9273",9273,170,223
"9274",9274,757,377
"9275",9275,97,290
"9276",9276,49,439
"9277",9277,490,943
"9278",9278,462,332
"9279",9279,223,620
"9280",9280,405,703
"9281",9281,456,882
"9282",9282,415,449
"9283",9283,519,719
"9284",9284,793,660
"9285",9285,362,667
"9286",9286,675,265
"9287",9287,984,384
"9288",9288,200,99
"9289",9289,113,98
"9290",9290,213,233
"9291",9291,63,154
"9292",9292,212,969
"9293",9293,835,834
"9294",9294,501,563
"9295",9295,867,566
"9296",9296,303,673
"9297",9297,939,657
"9298",9298,444,724
"9299",9299,798,188
"9300",9300,837,44
"9301",9301,284,916
"9302",9302,731,504
"9303",9303,506,209
"9304",9304,409,448
"9305",9305,724,470
"9306",9306,139,788
"9307",9307,470,57
"9308",9308,489,786
"9309",9309,965,63
"9310",9310,429,794
"9311",9311,739,142
"9312",9312,727,43
"9313",9313,836,945
"9314",9314,957,321
"9315",9315,659,698
"9316",9316,568,314
"9317",9317,698,42
"9318",9318,736,545
"9319",9319,782,351
"9320",9320,185,534
"9321",9321,547,310
"9322",9322,637,777
"9323",9323,464,779
"9324",9324,357,203
"9325",9325,596,842
"9326",9326,685,398
"9327",9327,668,32
"9328",9328,399,24
"9329",9329,99,963
"9330",9330,83,750
"9331",9331,567,656
"9332",9332,555,677
"9333",9333,95,463
"9334",9334,207,816
"9335",9335,286,792
"9336",9336,822,870
"9337",9337,878,589
"9338",9338,35,429
"9339",9339,773,602
"9340",9340,844,706
"9341",9341,51,694
"9342",9342,230,956
"9343",9343,723,10
"9344",9344,272,693
"9345",9345,862,295
"9346",9346,954,688
"9347",9347,593,412
"9348",9348,737,689
"9349",9349,765,370
"9350",9350,451,642
"9351",9351,413,462
"9352",9352,329,256
"9353",9353,400,366
"9354",9354,790,270
"9355",9355,493,246
"9356",9356,453,380
"9357",9357,118,378
"9358",9358,827,957
"9359",9359,242,730
"9360",9360,855,330
"9361",9361,366,548
"9362",9362,315,975
"9363",9363,486,947
"9364",9364,556,174
"9365",9365,432,353
"9366",9366,682,849
"9367",9367,275,267
"9368",9368,79,296
"9369",9369,875,501
"9370",9370,744,4
"9371",9371,381,496
"9372",9372,146,821
"9373",9373,498,77
"9374",9374,234,281
"9375",9375,262,190
"9376",9376,354,245
"9377",9377,196,873
"9378",9378,283,791
"9379",9379,222,12
"9380",9380,760,62
"9381",9381,777,172
"9382",9382,563,781
"9383",9383,761,929
"9384",9384,511,829
"9385",9385,991,549
"9386",9386,80,622
"9387",9387,578,492
"9388",9388,450,53
"9389",9389,726,291
"9390",9390,346,554
"9391",9391,869,397
"9392",9392,865,363
"9393",9393,949,856
"9394",9394,445,637
"9395",9395,482,161
"9396",9396,189,749
"9397",9397,384,466
"9398",9398,693,731
"9399",9399,253,61
"9400",9400,254,898
"9401",9401,655,524
"9402",9402,645,616
"9403",9403,833,222
"9404",9404,477,211
"9405",9405,796,282
"9406",9406,961,886
"9407",9407,894,631
"9408",9408,932,683
"9409",9409,672,509
"9410",9410,323,474
"9411",9411,209,695
"9412",9412,129,392
"9413",9413,4,581
"9414",9414,269,95
"9415",9415,496,528
"9416",9416,888,555
"9417",9417,992,198
"9418",9418,512,307
"9419",9419,76,932
"9420",9420,612,287
"9421",9421,440,89
"9422",9422,370,224
"9423",9423,47,557
"9424",9424,359,6
"9425",9425,247,911
"9426",9426,408,54
"9427",9427,570,402
"9428",9428,705,901
"9429",9429,343,184
"9430",9430,906,50
"9431",9431,55,850
"9432",9432,586,143
"9433",9433,124,451
"9434",9434,341,469
"9435",9435,616,742
"9436",9436,90,278
"9437",9437,427,697
"9438",9438,344,848
"9439",9439,735,567
"9440",9440,576,33
"9441",9441,613,137
"9442",9442,713,130
"9443",9443,692,247
"9444",9444,712,633
"9445",9445,407,313
"9446",9446,28,934
"9447",9447,966,556
"9448",9448,606,472
"9449",9449,245,277
"9450",9450,599,187
"9451",9451,237,714
"9452",9452,159,605
"9453",9453,546,255
"9454",9454,851,144
"9455",9455,299,272
"9456",9456,364,306
"9457",9457,123,933
"9458",9458,143,923
"9459",9459,849,390
"9460",9460,751,627
"9461",9461,331,516
"9462",9462,88,452
"9463",9463,542,488
"9464",9464,988,818
"9465",9465,970,645
"9466",9466,165,467
"9467",9467,559,122
"9468",9468,463,393
"9469",9469,734,635
"9470",9470,138,176
"9471",9471,5,206
"9472",9472,48,162
"9473",9473,488,661
"9474",9474,936,914
"9475",9475,910,485
"9476",9476,107,748
"9477",9477,214,215
"9478",9478,708,158
"9479",9479,795,345
"9480",9480,438,542
"9481",9481,670,508
"9482",9482,830,780
"9483",9483,392,999
"9484",9484,257,822
"9485",9485,846,782
"9486",9486,172,980
"9487",9487,347,614
"9488",9488,270,670
"9489",9489,801,722
"9490",9490,780,720
"9491",9491,857,500
"9492",9492,589,128
"9493",9493,916,666
"9494",9494,890,671
"9495",9495,976,946
"9496",9496,11,596
"9497",9497,86,878
"9498",9498,580,955
"9499",9499,631,551
"9500",9500,883,859
"9501",9501,591,145
"9502",9502,103,71
"9503",9503,754,171
"9504",9504,917,868
"9505",9505,87,757
"9506",9506,545,523
"9507",9507,528,119
"9508",9508,174,442
"9509",9509,388,888
"9510",9510,74,360
"9511",9511,696,991
"9512",9512,105,47
"9513",9513,815,121
"9514",9514,338,674
"9515",9515,648,386
"9516",9516,280,560
"9517",9517,647,132
"9518",9518,622,798
"9519",9519,813,825
"9520",9520,828,343
"9521",9521,968,423
"9522",9522,130,686
"9523",9523,750,893
"9524",9524,664,205
"9525",9525,430,726
"9526",9526,472,985
"9527",9527,37,814
"9528",9528,902,195
"9529",9529,929,997
"9530",9530,619,76
"9531",9531,302,107
"9532",9532,68,532
"9533",9533,202,752
"9534",9534,716,930
"9535",9535,287,268
"9536",9536,100,271
"9537",9537,975,865
"9538",9538,577,87
"9539",9539,56,712
"9540",9540,756,905
"9541",9541,375,770
"9542",9542,680,214
"9543",9543,882,362
"9544",9544,36,505
"9545",9545,543,236
"9546",9546,13,967
"9547",9547,646,381
"9548",9548,96,830
"9549",9549,428,739
"9550",9550,67,877
"9551",9551,887,663
"9552",9552,786,665
"9553",9553,227,15
"9554",9554,891,659
"9555",9555,318,426
"9556",9556,39,937
"9557",9557,510,23
"9558",9558,921,925
"9559",9559,112,610
"9560",9560,466,58
"9561",9561,316,460
"9562",9562,59,569
"9563",9563,956,441
"9564",9564,179,173
"9565",9565,361,416
"9566",9566,377,225
"9567",9567,775,502
"9568",9568,26,276
"9569",9569,730,920
"9570",9570,191,972
"9571",9571,137,650
"9572",9572,981,471
"9573",9573,911,765
"9574",9574,134,18
"9575",9575,271,199
"9576",9576,633,813
"9577",9577,204,414
"9578",9578,950,65
"9579",9579,431,163
"9580",9580,826,883
"9581",9581,764,927
"9582",9582,32,104
"9583",9583,468,19
"9584",9584,628,375
"9585",9585,250,115
"9586",9586,423,846
"9587",9587,538,692
"9588",9588,197,952
"9589",9589,766,951
"9590",9590,725,169
"9591",9591,235,852
"9592",9592,663,741
"9593",9593,160,593
"9594",9594,309,579
"9595",9595,149,507
"9596",9596,116,805
"9597",9597,457,857
"9598",9598,785,558
"9599",9599,229,9
"9600",9600,745,639
"9601",9601,847,855
"9602",9602,173,319
"9603",9603,930,875
"9604",9604,446,820
"9605",9605,573,304
"9606",9606,494,194
"9607",9607,987,153
"9608",9608,44,111
"9609",9609,840,127
"9610",9610,610,619
"9611",9611,411,833
"9612",9612,282,258
"9613",9613,624,490
"9614",9614,91,668
"9615",9615,188,881
"9616",9616,853,68
"9617",9617,581,648
"9618",9618,783,261
"9619",9619,748,990
"9620",9620,394,940
"9621",9621,614,513
"9622",9622,21,218
"9623",9623,34,867
"9624",9624,252,150
"9625",9625,741,541
"9626",9626,874,424
"9627",9627,776,710
"9628",9628,439,992
"9629",9629,627,181
"9630",9630,379,399
"9631",9631,308,419
"9632",9632,901,715
"9633",9633,762,998
"9634",9634,697,690
"9635",9635,804,361
"9636",9636,934,638
"9637",9637,549,591
"9638",9638,967,727
"9639",9639,248,747
"9640",9640,654,66
"9641",9641,805,167
"9642",9642,516,503
"9643",9643,389,134
"9644",9644,387,580
"9645",9645,595,38
"9646",9646,683,696
"9647",9647,979,641
"9648",9648,296,553
"9649",9649,201,652
"9650",9650,658,626
"9651",9651,291,968
"9652",9652,101,647
"9653",9653,380,1000
"9654",9654,825,259
"9655",9655,896,766
"9656",9656,584,608
"9657",9657,471,476
"9658",9658,676,738
"9659",9659,239,436
"9660",9660,224,340
"9661",9661,945,118
"9662",9662,959,772
"9663",9663,365,445
"9664",9664,794,790
"9665",9665,203,350
"9666",9666,140,308
"9667",9667,753,917
"9668",9668,789,768
"9669",9669,475,300
"9670",9670,747,459
"9671",9671,652,775
"9672",9672,42,283
"9673",9673,6,280
"9674",9674,382,200
"9675",9675,729,84
"9676",9676,905,959
"9677",9677,166,575
"9678",9678,771,536
"9679",9679,265,446
"9680",9680,673,379
"9681",9681,147,874
"9682",9682,258,285
"9683",9683,311,395
"9684",9684,964,365
"9685",9685,7,978
"9686",9686,881,734
"9687",9687,161,339
"9688",9688,487,819
"9689",9689,483,371
"9690",9690,717,297
"9691",9691,582,147
"9692",9692,339,1
"9693",9693,50,796
"9694",9694,210,183
"9695",9695,604,721
"9696",9696,306,590
"9697",9697,221,784
"9698",9698,587,324
"9699",9699,266,806
"9700",9700,520,444
"9701",9701,820,974
"9702",9702,145,530
"9703",9703,314,101
"9704",9704,109,70
"9705",9705,190,408
"9706",9706,946,81
"9707",9707,319,333
"9708",9708,288,8
"9709",9709,233,17
"9710",9710,686,899
"9711",9711,469,595
"9712",9712,164,743
"9713",9713,944,801
"9714",9714,715,404
"9715",9715,536,372
"9716",9716,517,520
"9717",9717,374,217
"9718",9718,194,477
"9719",9719,699,400
"9720",9720,597,702
"9721",9721,808,116
"9722",9722,10,207
"9723",9723,572,35
"9724",9724,962,606
"9725",9725,900,216
"9726",9726,14,241
"9727",9727,507,3
"9728",9728,217,192
"9729",9729,416,578
"9730",9730,226,498
"9731",9731,537,776
"9732",9732,398,522
"9733",9733,135,938
"9734",9734,454,799
"9735",9735,157,751
"9736",9736,818,22
"9737",9737,700,48
"9738",9738,942,753
"9739",9739,923,85
"9740",9740,243,617
"9741",9741,740,178
"9742",9742,530,876
"9743",9743,367,574
"9744",9744,386,621
"9745",9745,743,166
"9746",9746,960,909
"9747",9747,144,112
"9748",9748,484,103
"9749",9749,877,219
"9750",9750,518,949
"9751",9751,781,789
"9752",9752,641,298
"9753",9753,459,478
"9754",9754,811,979
"9755",9755,702,208
"9756",9756,993,565
"9757",9757,27,982
"9758",9758,133,456
"9759",9759,579,618
"9760",9760,276,409
"9761",9761,168,809
"9762",9762,666,588
"9763",9763,904,678
"9764",9764,714,257
"9765",9765,277,29
"9766",9766,360,373
"9767",9767,15,355
"9768",9768,574,230
"9769",9769,81,197
"9770",9770,677,64
"9771",9771,60,571
"9772",9772,326,570
"9773",9773,448,755
"9774",9774,746,871
"9775",9775,919,286
"9776",9776,171,212
"9777",9777,9,117
"9778",9778,40,640
"9779",9779,710,735
"9780",9780,340,826
"9781",9781,441,457
"9782",9782,111,108
"9783",9783,615,5
"9784",9784,71,156
"9785",9785,334,284
"9786",9786,373,535
"9787",9787,996,189
"9788",9788,526,148
"9789",9789,342,49
"9790",9790,304,941
"9791",9791,192,113
"9792",9792,539,302
"9793",9793,390,612
"9794",9794,524,718
"9795",9795,821,603
"9796",9796,94,421
"9797",9797,842,45
"9798",9798,294,391
"9799",9799,669,993
"9800",9800,251,94
"9801",9801,122,843
"9802",9802,990,601
"9803",9803,52,897
"9804",9804,193,922
"9805",9805,104,79
"9806",9806,800,862
"9807",9807,935,587
"9808",9808,292,599
"9809",9809,973,13
"9810",9810,297,493
"9811",9811,497,140
"9812",9812,621,824
"9813",9813,529,625
"9814",9814,893,484
"9815",9815,198,944
"9816",9816,980,858
"9817",9817,618,521
"9818",9818,350,182
"9819",9819,694,948
"9820",9820,832,305
"9821",9821,351,191
"9822",9822,136,609
"9823",9823,769,415
"9824",9824,465,958
"9825",9825,162,149
"9826",9826,515,552
"9827",9827,20,175
"9828",9828,328,237
"9829",9829,908,92
"9830",9830,219,431
"9831",9831,425,164
"9832",9832,829,561
"9833",9833,478,684
"9834",9834,73,582
"9835",9835,834,56
"9836",9836,72,336
"9837",9837,649,866
"9838",9838,268,583
"9839",9839,206,88
"9840",9840,972,251
"9841",9841,644,853
"9842",9842,551,889
"9843",9843,46,797
"9844",9844,903,342
"9845",9845,656,497
"9846",9846,474,653
"9847",9847,565,356
"9848",9848,858,913
"9849",9849,25,322
"9850",9850,120,443
"9851",9851,279,468
"9852",9852,552,239
"9853",9853,290,14
"9854",9854,30,926
"9855",9855,345,338
"9856",9856,205,274
"9857",9857,19,120
"9858",9858,920,110
"9859",9859,177,559
"9860",9860,353,795
"9861",9861,651,895
"9862",9862,561,839
"9863",9863,678,804
"9864",9864,620,264
"9865",9865,395,655
"9866",9866,29,615
"9867",9867,629,473
"9868",9868,583,717
"9869",9869,809,347
"9870",9870,92,228
"9871",9871,925,141
"9872",9872,608,543
"9873",9873,324,27
"9874",9874,937,40
"9875",9875,65,403
"9876",9876,505,227
"9877",9877,924,138
"9878",9878,850,248
"9879",9879,778,518
"9880",9880,732,906
"9881",9881,571,879
"9882",9882,460,994
"9883",9883,661,185
"9884",9884,273,210
"9885",9885,958,962
"9886",9886,348,600
"9887",9887,810,704
"9888",9888,183,844
"9889",9889,1000,78
"9890",9890,313,729
"9891",9891,770,220
"9892",9892,598,51
"9893",9893,839,135
"9894",9894,434,417
"9895",9895,281,594
"9896",9896,31,114
"9897",9897,636,479
"9898",9898,369,151
"9899",9899,541,139
"9900",9900,690,954
"9901",9901,458,186
"9902",9902,876,687
"9903",9903,749,329
"9904",9904,142,437
"9905",9905,263,405
"9906",9906,260,368
"9907",9907,643,335
"9908",9908,601,311
"9909",9909,557,39
"9910",9910,249,293
"9911",9911,994,30
"9912",9912,127,983
"9913",9913,802,900
"9914",9914,806,654
"9915",9915,803,74
"9916",9916,554,981
"9917",9917,514,234
"9918",9918,871,651
"9919",9919,998,177
"9920",9920,216,915
"9921",9921,797,46
"9922",9922,178,243
"9923",9923,860,740
"9924",9924,816,354
"9925",9925,278,266
"9926",9926,569,711
"9927",9927,317,432
"9928",9928,767,672
